2,7,32,2комн.,"2-38",68.64,8173900
2,8,32,2комн.,"2-47",68.64,8177800
2,10,32,2комн.,"2-65",68.64,8189400
2,3,32,3комн.,"2-7",86.25,9796800
2,4,32,3комн.,"2-16",86.25,9801600
2,5,32,3комн.,"2-25",86.25,9806500
2,6,32,3комн.,"2-34",86.25,9811400
2,7,32,3комн.,"2-43",86.25,9816200
2,8,32,3комн.,"2-52",86.25,9821100
2,32,32,2комн.,"2-253",58.34,10089400
2,32,32,2комн.,"2-255",60.66,10524900
2,32,32,2комн.,"2-257",63.24,10972500
2,32,32,2комн.,"2-258",64.5,11191100
2,32,32,2комн.,"2-254",68.64,11986900
2,32,32,3комн.,"2-259",86.25,14607500
3,3,32,1комн.,"3-5",40.73,4986400
3,4,32,1комн.,"3-13",40.73,4988700
3,5,32,1комн.,"3-21",40.73,4991000
3,6,32,1комн.,"3-29",40.73,4993300
3,7,32,1комн.,"3-37",40.73,4995600
3,8,32,1комн.,"3-45",40.73,4997900
3,9,32,1комн.,"3-53",40.73,5000200
3,3,32,1комн.,"3-4",40.88,5004800
3,4,32,1комн.,"3-12",40.88,5007100
3,5,32,1комн.,"3-20",40.88,5009400
3,6,32,1комн.,"3-28",40.88,5011700
3,7,32,1комн.,"3-36",40.88,5014000
3,8,32,1комн.,"3-44",40.88,5016300
3,9,32,1комн.,"3-52",40.88,5018600
3,10,32,1комн.,"3-61",40.73,5050800
3,10,32,1комн.,"3-60",40.88,5069400
3,3,32,1комн.,"3-3",41.96,5137000
3,4,32,1комн.,"3-11",41.96,5139400
3,6,32,1комн.,"3-27",41.96,5144100
3,7,32,1комн.,"3-35",41.96,5146500
3,8,32,1комн.,"3-43",41.96,5148800
3,9,32,1комн.,"3-51",41.96,5151200
3,3,32,2комн.,"3-8",58.58,6896600
3,4,32,2комн.,"3-16",58.58,6899900
3,5,32,2комн.,"3-24",58.58,6903200
3,6,32,2комн.,"3-32",58.58,6906500
3,7,32,2комн.,"3-40",58.58,6909800
3,8,32,2комн.,"3-48",58.58,6913100
3,9,32,2комн.,"3-56",58.58,6916400
3,10,32,2комн.,"3-64",58.58,6989200
3,3,32,2комн.,"3-1",60.9,7169700
3,4,32,2комн.,"3-9",60.9,7173100
3,5,32,2комн.,"3-17",60.9,7176600
3,6,32,2комн.,"3-25",60.9,7180000
3,7,32,2комн.,"3-33",60.9,7183500
3,8,32,2комн.,"3-41",60.9,7186900
3,9,32,2комн.,"3-49",60.9,7190300
3,32,32,1комн.,"3-215",40.73,7258200
3,10,32,2комн.,"3-57",60.9,7266000
3,32,32,1комн.,"3-214",40.88,7284900
3,32,32,1комн.,"3-213",41.96,7477400
3,3,32,2комн.,"3-6",65.33,7691300
3,4,32,2комн.,"3-14",65.33,7694900
3,5,32,2комн.,"3-22",65.33,7698600
3,6,32,2комн.,"3-30",65.33,7702300
3,7,32,2комн.,"3-38",65.33,7706000
3,8,32,2комн.,"3-46",65.33,7709700
3,9,32,2комн.,"3-54",65.33,7713400
3,10,32,2комн.,"3-62",65.33,7794500
3,3,32,3комн.,"3-7",88.11,10008000
3,4,32,3комн.,"3-15",88.11,10013000
3,5,32,3комн.,"3-23",88.11,10018000
3,6,32,3комн.,"3-31",88.11,10022900
3,7,32,3комн.,"3-39",88.11,10027900
3,8,32,3комн.,"3-47",88.11,10032900
3,9,32,3комн.,"3-55",88.11,10037900
3,10,32,3комн.,"3-63",88.11,10147300
3,3,32,3комн.,"3-2",90.49,10278400
3,4,32,3комн.,"3-10",90.49,10283500
3,5,32,3комн.,"3-18",90.49,10288600
3,6,32,3комн.,"3-26",90.49,10293700
3,7,32,3комн.,"3-34",90.49,10298800
3,8,32,3комн.,"3-42",90.49,10303900
3,9,32,3комн.,"3-50",90.49,10309000
3,10,32,3комн.,"3-58",90.49,10421400
3,32,32,2комн.,"3-211",60.9,10532100
3,32,32,2комн.,"3-217",63.93,11056100
3,32,32,2комн.,"3-216",69.36,12034400
3,32,32,3комн.,"3-212",90.49,15325600
4,3,23,1комн.,"4-5",40.66,4977800
4,4,23,1комн.,"4-13",40.66,4980100
4,5,23,1комн.,"4-21",40.66,4982400
4,6,23,1комн.,"4-29",40.66,4984700
4,7,23,1комн.,"4-37",40.66,4987000
4,8,23,1комн.,"4-45",40.66,4989300
4,9,23,1комн.,"4-53",40.66,4991600
4,3,23,1комн.,"4-4",40.81,4996200
4,4,23,1комн.,"4-12",40.81,4998500
4,5,23,1комн.,"4-20",40.81,5000800
4,6,23,1комн.,"4-28",40.81,5003100
4,7,23,1комн.,"4-36",40.81,5005400
4,8,23,1комн.,"4-44",40.81,5007700
4,9,23,1комн.,"4-52",40.81,5010000
4,10,23,1комн.,"4-61",40.66,5065100
4,3,23,1комн.,"4-3",41.61,5094200
4,4,23,1комн.,"4-11",41.61,5096500
4,5,23,1комн.,"4-19",41.61,5098800
4,6,23,1комн.,"4-27",41.61,5101200
4,7,23,1комн.,"4-35",41.61,5103600
4,8,23,1комн.,"4-43",41.61,5105900
4,3,23,2комн.,"4-8",58.66,6906000
4,4,23,2комн.,"4-16",58.66,6909300
4,5,23,2комн.,"4-24",58.66,6912600
4,6,23,2комн.,"4-32",58.66,6915900
4,7,23,2комн.,"4-40",58.66,6919200
4,8,23,2комн.,"4-48",58.66,6922600
4,9,23,2комн.,"4-56",58.66,6925900
4,10,23,2комн.,"4-64",58.66,7031800
4,3,23,2комн.,"4-1",61.03,7185000
4,4,23,2комн.,"4-9",61.03,7188500
4,5,23,2комн.,"4-17",61.03,7191900
4,6,23,2комн.,"4-25",61.03,7195400
4,7,23,2комн.,"4-33",61.03,7198800
4,8,23,2комн.,"4-41",61.03,7202200
4,9,23,2комн.,"4-49",61.03,7205700
4,23,23,1комн.,"4-158",40.66,7245700
4,23,23,1комн.,"4-157",40.81,7272500
4,10,23,2комн.,"4-57",61.03,7315900
4,3,23,2комн.,"4-6",65.34,7692400
4,4,23,2комн.,"4-14",65.34,7696100
4,5,23,2комн.,"4-22",65.34,7699800
4,6,23,2комн.,"4-30",65.34,7703500
4,7,23,2комн.,"4-38",65.34,7707200
4,8,23,2комн.,"4-46",65.34,7710900
4,9,23,2комн.,"4-54",65.34,7714600
4,10,23,2комн.,"4-62",65.34,7832600
4,23,23,1комн.,"4-156",45.75,8152800
4,3,23,3комн.,"4-7",87.99,9994400
4,4,23,3комн.,"4-15",87.99,9999400
4,5,23,3комн.,"4-23",87.99,10004300
4,6,23,3комн.,"4-31",87.99,10009300
4,7,23,3комн.,"4-39",87.99,10014300
4,8,23,3комн.,"4-47",87.99,10019200
4,3,23,3комн.,"4-2",88.21,10019400
4,9,23,3комн.,"4-55",87.99,10024200
4,4,23,3комн.,"4-10",88.21,10024400
4,5,23,3комн.,"4-18",88.21,10029300
4,6,23,3комн.,"4-26",88.21,10034300
4,7,23,3комн.,"4-34",88.21,10039300
4,9,23,3комн.,"4-50",88.21,10049300
4,23,23,2комн.,"4-161",58.66,10177800
4,10,23,3комн.,"4-63",87.99,10183200
4,10,23,3комн.,"4-58",88.21,10208600
4,23,23,2комн.,"4-155",64.08,11118200
4,23,23,2комн.,"4-159",65.34,11336900
4,23,23,3комн.,"4-160",87.99,14902200
5,3,23,1комн.,"5-9",37.43,4603500
5,4,23,1комн.,"5-18",37.43,4605700
5,5,23,1комн.,"5-27",37.43,4607800
5,6,23,1комн.,"5-36",37.43,4609900
5,7,23,1комн.,"5-45",37.43,4612000
5,8,23,1комн.,"5-54",37.43,4614100
5,9,23,1комн.,"5-62",37.43,4616200
5,10,23,1комн.,"5-70",37.43,4683800
5,3,23,1комн.,"5-5",40.46,4953400
5,3,23,1комн.,"5-4",40.46,4953400
5,4,23,1комн.,"5-14",40.46,4955700
5,4,23,1комн.,"5-13",40.46,4955700
5,5,23,1комн.,"5-22",40.46,4957900
5,5,23,1комн.,"5-23",40.46,4957900
5,6,23,1комн.,"5-31",40.46,4960200
5,6,23,1комн.,"5-32",40.46,4960200
5,7,23,1комн.,"5-40",40.46,4962500
5,7,23,1комн.,"5-41",40.46,4962500
5,8,23,1комн.,"5-49",40.46,4964800
5,8,23,1комн.,"5-50",40.46,4964800
5,9,23,1комн.,"5-58",40.46,4967100
5,9,23,1комн.,"5-57",40.46,4967100
5,10,23,1комн.,"5-65",40.46,5040200
5,10,23,1комн.,"5-66",40.46,5040200
5,3,23,1комн.,"5-6",41.65,5099100
5,4,23,1комн.,"5-15",41.65,5101400
5,9,23,1комн.,"5-56",41.57,5103300
5,5,23,1комн.,"5-24",41.65,5103700
5,6,23,1комн.,"5-33",41.65,5106100
5,7,23,1комн.,"5-42",41.65,5108500
5,8,23,1комн.,"5-51",41.65,5110800
5,9,23,1комн.,"5-59",41.65,5113200
5,10,23,1комн.,"5-64",41.57,5178400
5,10,23,1комн.,"5-67",41.65,5188400
5,23,23,1комн.,"5-174",37.43,6537000
5,23,23,1комн.,"5-170",40.46,7043300
5,23,23,1комн.,"5-169",40.46,7043300
5,3,23,2комн.,"5-7",60.22,7055700
5,4,23,2комн.,"5-16",60.22,7059100
5,5,23,2комн.,"5-25",60.22,7062500
5,6,23,2комн.,"5-34",60.22,7065900
5,7,23,2комн.,"5-43",60.22,7069300
5,8,23,2комн.,"5-52",60.22,7072700
5,9,23,2комн.,"5-60",60.22,7076100
5,3,23,2комн.,"5-3",61.15,7164600
5,4,23,2комн.,"5-12",61.15,7168100
5,5,23,2комн.,"5-21",61.15,7171500
5,6,23,2комн.,"5-30",61.15,7175000
5,7,23,2комн.,"5-39",61.15,7178400
5,23,23,1комн.,"5-171",41.65,7250500
5,4,23,2комн.,"5-10",62.48,7359200
5,5,23,2комн.,"5-19",62.48,7362800
5,6,23,2комн.,"5-28",62.48,7366300
5,7,23,2комн.,"5-37",62.48,7369800
5,8,23,2комн.,"5-46",62.48,7373400
5,9,23,2комн.,"5-55",62.48,7376900
5,10,23,2комн.,"5-63",62.48,7489800
5,3,23,2комн.,"5-8",65.97,7766600
5,4,23,2комн.,"5-17",65.97,7770300
5,5,23,2комн.,"5-26",65.97,7774000
5,6,23,2комн.,"5-35",65.97,7777800
5,7,23,2комн.,"5-44",65.97,7781500
5,8,23,2комн.,"5-53",65.97,7785200
5,9,23,2комн.,"5-61",65.97,7788900
5,23,23,1комн.,"5-168",45.12,7854600
5,10,23,2комн.,"5-69",65.97,7908100
5,3,23,2комн.,"5-2",69.44,8449500
5,4,23,2комн.,"5-11",69.44,8453400
5,5,23,2комн.,"5-20",69.44,8457400
5,6,23,2комн.,"5-29",69.44,8461300
5,7,23,2комн.,"5-38",69.44,8465200
5,8,23,2комн.,"5-47",69.44,8469100
5,23,23,2комн.,"5-172",60.22,10166300
5,23,23,2комн.,"5-167",65.07,11021900
5,23,23,2комн.,"5-173",65.97,11174300
