rowid,building,floor,height,rooms,square,price
4-32,4,6,23,2комн.,58.66,8315000
4-33,4,7,23,2комн.,61.03,8654500
4-4,4,3,23,1комн.,40.81,6243700
4-41,4,8,23,2комн.,61.03,8658700
4-5,4,3,23,1комн.,40.66,6220700
4-65,4,11,23,2комн.,61.03,8793900
4-7,4,3,23,3комн.,87.99,12652900
4-73,4,12,23,2комн.,61.03,8798100
4-8,4,3,23,2комн.,58.66,8304000
4-81,4,13,23,2комн.,61.03,8802400
4-89,4,14,23,2комн.,61.03,8805900
4-9,4,4,23,2комн.,61.03,8643100
4-97,4,15,23,2комн.,61.03,8809500
5-1,5,3,23,2комн.,62.48,8860800
5-10,5,4,23,2комн.,62.48,8865200
5-101,5,14,23,2комн.,65.97,9429600
5-103,5,15,23,2комн.,65.07,9418400
5-109,5,15,23,2комн.,65.97,9433400
5-11,5,4,23,2комн.,69.44,10135900
5-111,5,16,23,2комн.,65.07,9423700
5-117,5,16,23,2комн.,65.97,9438800
5-119,5,17,23,2комн.,65.07,9483700
5-120,5,17,23,1комн.,45.12,7091800
5-122,5,17,23,1комн.,40.46,6288700
5-123,5,17,23,1комн.,41.65,6473600
5-125,5,17,23,2комн.,65.97,9537900
5-127,5,18,23,2комн.,65.07,9487400
5-128,5,18,23,1комн.,45.12,7094500
5-130,5,18,23,1комн.,40.46,6291000
5-133,5,18,23,2комн.,65.97,9541800
5-135,5,19,23,2комн.,65.07,9492000
5-136,5,19,23,1комн.,45.12,7097600
5-139,5,19,23,1комн.,41.65,6479000
5-141,5,19,23,2комн.,65.97,9546400
5-143,5,20,23,2комн.,65.07,9500300
5-144,5,20,23,1комн.,45.12,7103400
5-145,5,20,23,1комн.,40.46,6299000
5-146,5,20,23,1комн.,40.46,6299000
5-147,5,20,23,1комн.,41.65,6484300
5-151,5,21,23,2комн.,65.07,9504100
5-152,5,21,23,1комн.,45.12,7106000
5-154,5,21,23,1комн.,40.46,6301400
5-155,5,21,23,1комн.,41.65,6486700
5-157,5,21,23,2комн.,65.97,9558700
5-159,5,22,23,2комн.,65.07,9507900
5-160,5,22,23,1комн.,45.12,7108700
5-162,5,22,23,1комн.,40.46,6303700
5-163,5,22,23,1комн.,41.65,6489200
5-165,5,22,23,2комн.,65.97,9562500
5-167,5,23,23,2комн.,65.07,9774100
5-169,5,23,23,1комн.,40.46,6540000
5-17,5,4,23,2комн.,65.97,9360400
5-170,5,23,23,1комн.,40.46,6540000
5-171,5,23,23,1комн.,41.65,6732300
5-173,5,23,23,2комн.,65.97,9909300
5-19,5,5,23,2комн.,62.48,8868800
5-2,5,3,23,2комн.,69.44,10131100
5-20,5,5,23,2комн.,69.44,10140000
5-26,5,5,23,2комн.,65.97,9364200
5-28,5,6,23,2комн.,62.48,8873200
5-35,5,6,23,2комн.,65.97,9368800
5-4,5,3,23,1комн.,40.46,6200500
5-44,5,7,23,2комн.,65.97,9372700
5-46,5,8,23,2комн.,62.48,8880500
5-55,5,9,23,2комн.,62.48,8898700
5-6,5,3,23,1комн.,41.65,6382900
5-63,5,10,23,2комн.,62.48,8913200
5-69,5,10,23,2комн.,65.97,9372700
5-71,5,11,23,2комн.,65.07,9403300
5-77,5,11,23,2комн.,65.97,9379600
5-79,5,12,23,2комн.,65.07,9407100
5-8,5,3,23,2комн.,65.97,9355800
5-85,5,12,23,2комн.,65.97,9421900
5-87,5,13,23,2комн.,65.07,9410900
5-88,5,13,23,1комн.,45.12,7041400
5-9,5,3,23,1комн.,37.43,5758000
5-90,5,13,23,1комн.,40.46,6243400
5-93,5,13,23,2комн.,65.97,9425700
5-95,5,14,23,2комн.,65.07,9414600
5-98,5,14,23,1комн.,40.46,6245800
6-5,6,2,6,1комн.,39.56,7364100
7-1,7,2,6,3комн.,75.52,14058100
7-10,7,3,6,Студия,33.22,6636300
7-11,7,3,6,1комн.,43.2,8565700
7-12,7,3,6,3комн.,75.52,15466500
7-13,7,4,6,3комн.,75.52,15451000
7-14,7,4,6,1комн.,43.2,8838500
7-15,7,4,6,Студия,33.22,6846100
7-16,7,4,6,Студия,33.22,6846100
7-17,7,4,6,1комн.,43.2,8838500
7-18,7,4,6,3комн.,75.52,15943400
7-19,7,5,6,3комн.,75.52,15927900
7-2,7,2,6,1комн.,43.2,8041700
7-20,7,5,6,1комн.,43.2,9111300
7-21,7,5,6,Студия,33.22,7055900
7-22,7,5,6,Студия,33.22,7055900
7-25,7,6,6,3комн.,75.52,16404900
7-26,7,6,6,1комн.,43.2,9384100
7-27,7,6,6,Студия,33.22,7265700
7-28,7,6,6,Студия,33.22,7265700
7-29,7,6,6,1комн.,43.2,9384100
7-3,7,2,6,Студия,33.22,6233400
7-30,7,6,6,3комн.,75.52,16897300
7-4,7,2,6,Студия,33.22,6233400
7-5,7,2,6,1комн.,43.2,8041700
7-6,7,2,6,3комн.,75.52,14550500
7-7,7,3,6,3комн.,75.52,14974000
7-8,7,3,6,1комн.,43.2,8565700
7-9,7,3,6,Студия,33.22,6636300
8-5,8,2,6,1комн.,41.7,7759400
